SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,701 Royal Ct #304,Charlotte,NC,28202,299900,1,1.0,Royal Court,847,,2009,1,354,278,Active,,,https://www.redfin.com/NC/Charlotte/701-Royal-Ct-28202/unit-304/home/44176197,CANOPYMLS,3816895,N,Y,35.2161497,-80.8447849
MLS Listing,,Single Family Residential,5040 Cheviot Rd,Charlotte,NC,28269,375000,3,2.0,Allen Hills,1721,18295,2020,5,218,,Active,,,https://www.redfin.com/NC/Charlotte/5040-Cheviot-Rd-28269/home/177791993,CANOPYMLS,3816235,N,Y,35.2903445,-80.8136729
MLS Listing,,Single Family Residential,5909 Marshbank Ln,Charlotte,NC,28269,490000,4,2.5,Highland Creek,2785,13503,1996,29,176,54,Active,,,https://www.redfin.com/NC/Charlotte/5909-Marshbank-Ln-28269/home/43883673,CANOPYMLS,3811560,N,Y,35.3781038,-80.7551959
MLS Listing,,Single Family Residential,1412 N Caldwell St,Charlotte,NC,28206,1099000,4,3.5,Optimist Park,3675,5227,2022,1,299,,Active,,,https://www.redfin.com/NC/Charlotte/1412-N-Caldwell-St-28206/home/44123135,CANOPYMLS,3816960,N,Y,35.2346446,-80.8235271
MLS Listing,,Single Family Residential,10726 Roxbury Ct,Charlotte,NC,28214,334000,3,2.5,Northwoods,1838,13503,1991,1,182,30,Active,,,https://www.redfin.com/NC/Charlotte/10726-Roxbury-Ct-28214/home/43889107,CANOPYMLS,3816654,N,Y,35.3052913,-80.9696872
MLS Listing,,Single Family Residential,9100 Old Ash Ct,Charlotte,NC,28216,250000,3,2.0,Mcintyre,1564,7013,2005,1,160,53,Active,,,https://www.redfin.com/NC/Charlotte/9100-Old-Ash-Ct-28216/home/44108317,CANOPYMLS,3817786,N,Y,35.340952,-80.8629674
MLS Listing,,Single Family Residential,8233 Kings Creek Dr,Charlotte,NC,28273,320000,4,3.5,Kings Creek,1815,7840,2005,1,176,17,Active,,,https://www.redfin.com/NC/Charlotte/8233-Kings-Creek-Dr-28273/home/44123908,CANOPYMLS,3817177,N,Y,35.1341067,-80.8859653
MLS Listing,,Single Family Residential,4509 Willard St,Charlotte,NC,28208,320000,3,2.0,Thomasboro,1350,8276,2022,1,237,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/4509-Willard-St-28208/home/43913416,CANOPYMLS,3817519,N,Y,35.259695,-80.8986199
MLS Listing,,Single Family Residential,2525 Morrocroft Ln,Charlotte,NC,28211,2650000,4,4.5,Village Of Morrocroft,5935,19602,2004,1,447,175,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/2525-Morrocroft-Ln-28211/home/43997201,CANOPYMLS,3817407,N,Y,35.1587167,-80.8225106
MLS Listing,,Single Family Residential,2539 Anna Garrison Rd,Charlotte,NC,28206,305000,3,2.5,Alexander Park,1773,4356,2008,1,172,17,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/2539-Anna-Garrison-Rd-28206/home/44159648,CANOPYMLS,3814107,N,Y,35.2634123,-80.7979151
MLS Listing,,Single Family Residential,4323 Maypole Ct,Charlotte,NC,28205,399500,3,2.0,Windsor Park,1871,16247,1966,1,214,,Active,,,https://www.redfin.com/NC/Charlotte/4323-Maypole-Ct-28205/home/43935550,CANOPYMLS,3817459,N,Y,35.2166199,-80.7613866
MLS Listing,,Single Family Residential,13107 Great Laurel Rd,Charlotte,NC,28227,425000,4,2.5,Woodbury,2682,7840,2014,1,158,39,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/13107-Great-Laurel-Rd-28227/home/52433900,CANOPYMLS,3817727,N,Y,35.2289243,-80.6571205
MLS Listing,,Single Family Residential,1617 Bark Branch Ln,Charlotte,NC,28205,430000,3,2.5,Townes of Oakhurst,1986,4356,2019,1,217,207,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/1617-Bark-Branch-Ln-28205/home/160476789,CANOPYMLS,3817445,N,Y,35.1954498,-80.7791531
MLS Listing,,Single Family Residential,3508 Bounty Ct,Matthews,NC,28104,700000,4,2.5,Providence Woods,3577,55321,1985,1,196,,Pre On-Market,,,https://www.redfin.com/NC/Matthews/3508-Bounty-Ct-28104/home/44054469,CANOPYMLS,3817217,N,Y,35.0502401,-80.7512128
MLS Listing,,Townhouse,8616 Fox Chase Ln,Charlotte,NC,28269,264000,3,2.5,Woodcroft,1556,,1993,1,170,317,Pre On-Market,January-8-2022 11:00 AM,January-8-2022 01:30 PM,https://www.redfin.com/NC/Charlotte/8616-Fox-Chase-Ln-28269/home/43897092,CANOPYMLS,3817785,N,Y,35.336566,-80.811767
MLS Listing,,Single Family Residential,9636 Eagle Feathers Dr,Charlotte,NC,28214,352000,4,2.5,Catawba River Plantation,2084,4791,2014,1,169,42,Active,,,https://www.redfin.com/NC/Charlotte/9636-Eagle-Feathers-Dr-28214/home/44164532,CANOPYMLS,3817699,N,Y,35.3045915,-80.9938628
MLS Listing,,Single Family Residential,9533 Brighthaven Ln,Charlotte,NC,28214,377000,3,2.0,Riverbend,1797,7579,2006,1,210,52,Active,,,https://www.redfin.com/NC/Charlotte/9533-Brighthaven-Ln-28214/home/44084889,CANOPYMLS,3817748,N,Y,35.3239389,-80.9597558
MLS Listing,,Single Family Residential,3223 Edsel Pl,Charlotte,NC,28205,365000,3,2.0,Windsor Park,1173,12632,1964,1,311,,Active,,,https://www.redfin.com/NC/Charlotte/3223-Edsel-Pl-28205/home/43939929,CANOPYMLS,3817692,N,Y,35.2262599,-80.7666678
MLS Listing,,Condo/Co-op,1612 Hollow Dr,Charlotte,NC,28212,175000,3,2.0,Fox Ridge,1023,,1975,1,171,287,Active,,,https://www.redfin.com/NC/Charlotte/1612-Hollow-Dr-28212/unit-A/home/44004618,CANOPYMLS,3816206,N,Y,35.1619364,-80.7511695
MLS Listing,,Condo/Co-op,663 Raya Ct,Charlotte,NC,28204,389000,3,3.5,Charlotte,1521,,2007,1,256,235,Active,,,https://www.redfin.com/NC/Charlotte/663-Raya-Ct-28204/home/44153925,CANOPYMLS,3817757,N,Y,35.206809,-80.809879
MLS Listing,,Single Family Residential,1726 The Plaza Rd,Charlotte,NC,28205,795000,4,1.5,Midwood,2086,11325,1926,1,381,,Active,,,https://www.redfin.com/NC/Charlotte/1726-The-Plz-28205/home/44142789,CANOPYMLS,3817742,N,Y,35.2260142,-80.8091213
MLS Listing,,Condo/Co-op,7952 Greenside Ct,Charlotte,NC,28277,230000,2,2.0,Raintree,1161,1306,1984,1,198,301,Active,January-8-2022 01:00 PM,January-8-2022 03:00 PM,https://www.redfin.com/NC/Charlotte/7952-Greenside-Ct-28277/home/44041240,CANOPYMLS,3817714,N,Y,35.093501,-80.785608
MLS Listing,,Single Family Residential,2810 Reid Meadows Dr,Charlotte,NC,28208,295000,3,2.5,Reid Meadows,2144,5227,2004,1,138,13,Active,,,https://www.redfin.com/NC/Charlotte/2810-Reid-Meadows-Dr-28208/home/44113714,CANOPYMLS,3816139,N,Y,35.2456073,-80.9137528
MLS Listing,,Condo/Co-op,1203 N Caldwell St #1,Charlotte,NC,28206,232000,1,1.0,Optimist Park,791,,2006,1,293,173,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/1203-N-Caldwell-St-28206/unit-1/home/44153341,CANOPYMLS,3805909,N,Y,35.233284,-80.8257989
MLS Listing,,Single Family Residential,3100 Burkston Rd,Charlotte,NC,28269,359900,3,3.0,Langley,1575,12632,1996,1,229,,Active,,,https://www.redfin.com/NC/Charlotte/3100-Burkston-Rd-28269/home/43885782,CANOPYMLS,3817671,N,Y,35.3153138,-80.7853657
MLS Listing,,Single Family Residential,814 Cantwell St,Charlotte,NC,28208,155000,2,1.0,Thomasboro,924,14810,1933,1,168,,Active,,,https://www.redfin.com/NC/Charlotte/814-Cantwell-St-28208/home/44179750,CANOPYMLS,3817160,N,Y,35.26051,-80.8952577
MLS Listing,,Condo/Co-op,919 Garden District Dr,Charlotte,NC,28202,424900,3,2.0,Charlotte,1338,,2001,1,318,305,Active,,,https://www.redfin.com/NC/Charlotte/919-Garden-District-Dr-28202/unit-5/home/44098536,CANOPYMLS,3817745,N,Y,35.225752,-80.830713
MLS Listing,,Single Family Residential,10226 Holly Park Dr,Charlotte,NC,28214,360000,3,2.5,Upper Riverpointe,1966,6534,2021,1,183,38,Active,,,https://www.redfin.com/NC/Charlotte/10226-Holly-Park-Dr-28214/home/177811626,CANOPYMLS,3817308,N,Y,35.3171773,-80.9820872
MLS Listing,,Single Family Residential,2848 Mt Isle Harbor Dr,Charlotte,NC,28214,500000,5,3.0,Mt Isle Harbor,3183,21780,2002,1,157,49,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/2848-Mt-Isle-Harbor-Dr-28214/home/44059389,CANOPYMLS,3817310,N,Y,35.3444279,-80.9704644
MLS Listing,,Single Family Residential,7414 American Elm Rd,Charlotte,NC,28215,452540,4,3.0,Larkhaven Hills,2412,6534,2022,1,188,168,Active,,,https://www.redfin.com/NC/Charlotte/7414-American-Elm-RD-28215/home/177811462,CANOPYMLS,3817485,N,Y,35.233992,-80.643339
MLS Listing,,Single Family Residential,7300 American Elm Rd,Charlotte,NC,28215,400785,3,2.0,Larkhaven Hills,1648,6534,2022,1,243,168,Active,,,https://www.redfin.com/NC/Charlotte/7300-American-Elm-RD-28215/home/177811429,CANOPYMLS,3817486,N,Y,35.234446,-80.643461
MLS Listing,,Townhouse,2825 Gablestone Way,Charlotte,NC,28207,1272000,4,2.5,Elizabeth,3501,,2002,1,363,472,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/2825-Gablestone-Way-28207/home/44149478,CANOPYMLS,3817690,N,Y,35.2024044,-80.8123877
MLS Listing,,Single Family Residential,7220 American Elm Rd,Charlotte,NC,28215,414140,3,2.0,Larkhaven Hills,1835,6534,2022,1,226,168,Active,,,https://www.redfin.com/NC/Charlotte/7220-American-Elm-RD-28215/home/177811414,CANOPYMLS,3817487,N,Y,35.234218,-80.643177
MLS Listing,,Single Family Residential,4004 Honey Locust Dr,Charlotte,NC,28215,387480,3,2.0,Larkhaven Hills,1542,6534,2022,1,251,168,Active,,,https://www.redfin.com/NC/CHARLOTTE/4004-HONEY-LOCUST-DR-28215/home/176767237,CANOPYMLS,3817488,N,Y,35.234917,-80.642253
MLS Listing,,Single Family Residential,4003 Honey Locust Dr,Charlotte,NC,28215,447540,4,3.0,Larkhaven Hills,2412,6534,2022,1,186,168,Active,,,https://www.redfin.com/NC/CHARLOTTE/4003-HONEY-LOCUST-DR-28215/home/176767215,CANOPYMLS,3817489,N,Y,35.234873,-80.642693
MLS Listing,,Single Family Residential,13605 Merton Woods Ln,Charlotte,NC,28273,392000,3,2.5,Yorkshire,1925,11761,1993,1,204,33,Active,,,https://www.redfin.com/NC/Charlotte/13605-Merton-Woods-Ln-28273/home/44034363,CANOPYMLS,3817669,N,Y,35.1018452,-80.9717165
MLS Listing,,Single Family Residential,1800 Kenwood Ave,Charlotte,NC,28205,775000,3,2.0,Midwood,2044,8363,1941,1,379,,Pre On-Market,January-8-2022 01:00 PM,January-8-2022 03:00 PM,https://www.redfin.com/NC/Charlotte/1800-Kenwood-Ave-28205/home/44149152,CANOPYMLS,3816848,N,Y,35.222513,-80.804625
MLS Listing,,Single Family Residential,2210 Westminster Pl,Charlotte,NC,28207,1050000,6,3.0,Myers Park,3962,14810,1925,1,265,,Active,,,https://www.redfin.com/NC/Charlotte/2210-Westminster-Pl-28207/home/43990446,CANOPYMLS,3815157,N,Y,35.1838208,-80.8297558
MLS Listing,,Single Family Residential,10319 Prairiegrouse Ct,Charlotte,NC,28214,300000,3,2.0,Moores Chapel,1628,10890,2002,1,184,15,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/10319-Prairiegrouse-Ct-28214/home/44100913,CANOPYMLS,3817377,N,Y,35.2714625,-80.971846
MLS Listing,,Single Family Residential,6457 Caymus Dr,Charlotte,NC,28269,250000,3,2.0,Mallard Forest,1180,4791,1999,1,212,11,Pre On-Market,January-8-2022 11:00 AM,January-8-2022 02:00 PM,https://www.redfin.com/NC/Charlotte/6457-Caymus-Dr-28269/home/44071352,CANOPYMLS,3817433,N,Y,35.3096491,-80.7957948
MLS Listing,,Single Family Residential,10215 Triangle Park Rd,Charlotte,NC,28277,699000,3,2.5,Ardrey,2778,6969,2007,1,252,127,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/10215-Triangle-Park-Rd-28277/home/44189371,CANOPYMLS,3817396,N,Y,35.0199419,-80.8237866
MLS Listing,,Single Family Residential,842 Tiger Ln,Charlotte,NC,28262,319900,3,3.5,Mallard Glen Village,1934,5662,2003,1,165,162,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/842-Tiger-Ln-28262/home/44118866,CANOPYMLS,3817647,N,Y,35.33118,-80.73421
MLS Listing,,Townhouse,2145 Bexar Trl Lot 39,Matthews,NC,28105,369500,3,2.5,The Townhomes at McKee Glen,1817,2134,2022,1,203,155,Active,,,https://www.redfin.com/NC/Matthews/2145-Bexar-Trl-28105/unit-39/home/177810412,CANOPYMLS,3785370,N,Y,35.08245,-80.71924
MLS Listing,,Townhouse,2153 Bexar Trl Lot 37,Matthews,NC,28105,383000,3,2.5,The Townhomes at McKee Glen,1817,3005,2022,1,211,155,Active,,,https://www.redfin.com/NC/Matthews/2153-Bexar-Trl-28105/unit-37/home/177810394,CANOPYMLS,3785363,N,Y,35.08242,-80.7194
MLS Listing,,Townhouse,2141 Bexar Trl Lot 40,Matthews,NC,28105,367400,3,2.5,The Townhomes at McKee Glen,1817,2134,2022,1,202,155,Active,,,https://www.redfin.com/NC/Matthews/2141-Bexar-Trl-28105/unit-40/home/177810382,CANOPYMLS,3785374,N,Y,35.08246,-80.71917
MLS Listing,,Townhouse,2149 Bexar Trl Lot 38,Matthews,NC,28105,372000,3,2.5,The Townhomes at McKee Glen,1817,2134,2022,1,205,155,Active,,,https://www.redfin.com/NC/Matthews/2149-Bexar-Trl-28105/unit-38/home/177810381,CANOPYMLS,3785366,N,Y,35.08244,-80.71931
MLS Listing,,Townhouse,2137 Bexar Trl Lot 41,Matthews,NC,28105,371000,3,2.5,The Townhomes at McKee Glen,1817,2134,2022,1,204,155,Active,,,https://www.redfin.com/NC/Matthews/2137-Bexar-Trl-28105/unit-41/home/177810372,CANOPYMLS,3785376,N,Y,35.08247,-80.71909
MLS Listing,,Townhouse,2133 Bexar Trl Lot 42,Matthews,NC,28105,382500,3,2.5,The Townhomes at McKee Glen,1817,3049,2022,1,211,155,Active,,,https://www.redfin.com/NC/Matthews/2133-Bexar-Trl-28105/unit-42/home/177810371,CANOPYMLS,3785378,N,Y,35.08248,-80.719
MLS Listing,,Single Family Residential,6412 Pencade Ln,Charlotte,NC,28215,350000,4,2.5,Ravenwood,2200,24393,1969,1,159,,Pre On-Market,January-8-2022 11:00 AM,January-8-2022 02:00 PM,https://www.redfin.com/NC/Charlotte/6412-Pencade-Ln-28215/home/44182087,CANOPYMLS,3817290,N,Y,35.2326917,-80.7199258
MLS Listing,,Single Family Residential,1804 Summey Ave,Charlotte,NC,28205,275000,2,2.0,Oakhurst,1738,9583,1947,1,158,,Active,,,https://www.redfin.com/NC/Charlotte/1804-Summey-Ave-28205/home/43978372,CANOPYMLS,3817549,N,Y,35.1858284,-80.775671
MLS Listing,,Single Family Residential,5130 Eagle Creek Dr,Charlotte,NC,28269,440000,4,2.5,Eagle Ridge,2848,8537,2004,1,154,,Active,,,https://www.redfin.com/NC/Charlotte/5130-Eagle-Creek-Dr-28269/home/44067657,CANOPYMLS,3817600,N,Y,35.3623747,-80.7910781
MLS Listing,,Single Family Residential,7410 Willow Creek Dr,Charlotte,NC,28270,485000,3,2.5,Alexander Woods,2244,14810,1983,1,216,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/7410-Willow-Creek-Dr-28270/home/44026332,CANOPYMLS,3817567,N,Y,35.1249307,-80.7652393
MLS Listing,,Single Family Residential,2936 Berry Creek Rd,Charlotte,NC,28214,350000,3,2.5,The Rapids At Belmeade,1974,9147,2013,1,177,10,Active,,,https://www.redfin.com/NC/Charlotte/2936-Berry-Creek-Rd-28214/home/64855210,CANOPYMLS,3816992,N,Y,35.286232,-80.981185
MLS Listing,,Single Family Residential,4419 Gibbon Crossing Dr,Charlotte,NC,28269,330000,3,2.5,Gibbon Crossing,2380,6011,2019,1,139,20,Active,,,https://www.redfin.com/NC/Charlotte/4419-Gibbon-Crossing-Rd-28269/home/170607109,CANOPYMLS,3817440,N,Y,35.3083911,-80.8191366
MLS Listing,,Single Family Residential,3228 Ainsley Woods Dr,Charlotte,NC,28214,315000,3,2.5,Ainsley,2025,7840,2020,1,156,25,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/3228-Ainsley-Woods-Dr-28214/home/177808853,CANOPYMLS,3814566,N,Y,35.2916239,-80.9599202
MLS Listing,,Townhouse,10419 Glenmere Creek Cir Lot 11,Charlotte,NC,28262,430000,4,3.5,Glenmere,2477,1742,2022,1,174,190,Active,,,https://www.redfin.com/NC/Charlotte/10419-Glenmere-Creek-Cir-28262/unit-11/home/177808830,CANOPYMLS,3799953,N,Y,35.3356578,-80.7525503
MLS Listing,,Townhouse,10415 Glenmere Creek Cir Lot 12,Charlotte,NC,28262,442000,4,3.5,Glenmere,2477,1742,2022,1,178,190,Active,,,https://www.redfin.com/NC/Charlotte/10415-Glenmere-Creek-Cir-28262/unit-12/home/177808829,CANOPYMLS,3799954,N,Y,35.3356578,-80.7525503
MLS Listing,,Townhouse,10423 Glenmere Creek Cir Lot 10,Charlotte,NC,28262,414000,3,2.5,Glenmere,2142,1742,2022,1,193,190,Active,,,https://www.redfin.com/NC/Charlotte/10423-Glenmere-Creek-Cir-28262/unit-10/home/177808825,CANOPYMLS,3799952,N,Y,35.3356578,-80.7525503
MLS Listing,,Townhouse,10427 Glenmere Creek Cir Lot 9,Charlotte,NC,28262,420000,4,3.0,Glenmere,2262,1742,2022,1,186,190,Active,,,https://www.redfin.com/NC/Charlotte/10427-Glenmere-Creek-Cir-28262/unit-9/home/177808816,CANOPYMLS,3799947,N,Y,35.3356578,-80.7525503
MLS Listing,,Single Family Residential,11704 Village Pond Dr #14,Charlotte,NC,28278,339900,3,2.5,Waterlyn,2144,6098,2006,1,159,67,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/11704-Village-Pond-Dr-28278/unit-14/home/57038491,CANOPYMLS,3817225,N,Y,35.1090451,-81.0047826
MLS Listing,,Single Family Residential,8225 Brynmar Dr,Charlotte,NC,28270,345000,4,2.0,High Timbers,1722,18295,1988,1,200,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/8225-Brynmar-Dr-28270/home/44029424,CANOPYMLS,3817190,N,Y,35.1334933,-80.7524251
MLS Listing,,Single Family Residential,1431 Queens Rd W,Charlotte,NC,28207,1625000,3,3.5,Myers Park,3180,19166,1936,1,511,,Active,January-8-2022 01:00 PM,January-8-2022 03:00 PM,https://www.redfin.com/NC/Charlotte/1431-Queens-Rd-W-28207/home/43975218,CANOPYMLS,3816785,N,Y,35.1935672,-80.8364165
MLS Listing,,Single Family Residential,1166 Robinhood Cir,Charlotte,NC,28227,350000,3,2.0,Marlwood Acres,1510,31798,1956,1,232,,Active,January-8-2022 01:00 PM,January-8-2022 03:00 PM,https://www.redfin.com/NC/Charlotte/1166-Robinhood-Cir-28227/home/43946956,CANOPYMLS,3816000,N,Y,35.1990153,-80.7134071
MLS Listing,,Condo/Co-op,637 Garden District Dr,Charlotte,NC,28202,580000,3,2.0,First Ward,1908,,2001,2,304,470,Active,,,https://www.redfin.com/NC/Charlotte/637-Garden-District-Dr-28202/home/44100059,CANOPYMLS,3817479,N,Y,35.227562,-80.830385
MLS Listing,,Townhouse,4617 Grier Farm Ln,Charlotte,NC,28270,295000,2,2.5,Covington At Providence,1390,,2006,2,212,252,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/4617-Grier-Farm-Ln-28270/home/44118503,CANOPYMLS,3817078,N,Y,35.062664,-80.759618
MLS Listing,,Single Family Residential,7217 Country View Ct,Charlotte,NC,28211,2400000,5,5.5,Morrocroft Estates,4889,28749,1991,2,491,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/7217-Country-View-Ct-28211/home/43996479,CANOPYMLS,3817353,N,Y,35.1475025,-80.8198502
MLS Listing,,Condo/Co-op,222 S Caldwell St #1607,Charlotte,NC,28202,359900,1,1.0,SKYE Condominiums,817,,2013,2,441,409,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/222-S-Caldwell-St-28202/unit-1607/home/45420363,CANOPYMLS,3817296,N,Y,35.222547,-80.8410225
MLS Listing,,Single Family Residential,4515 Craigwood Dr,Charlotte,NC,28215,240000,3,2.0,Eastland Estates,1188,10890,1986,2,202,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/4515-Craigwood-Dr-28215/home/44179099,CANOPYMLS,3817455,N,Y,35.2276991,-80.7389701
MLS Listing,,Single Family Residential,15034 Jerpoint Abby Dr,Charlotte,NC,28273,355000,4,2.5,Coventry,1812,5662,2002,2,196,16,Active,,,https://www.redfin.com/NC/Charlotte/15034-Jerpoint-Abby-Dr-28273/home/44088659,CANOPYMLS,3816425,N,Y,35.0913669,-80.9907118
MLS Listing,,Single Family Residential,2127 Sharon Ave,Charlotte,NC,28211,2750000,4,4.5,Brookwood Hills,4659,17816,2022,2,590,,Active,,,https://www.redfin.com/NC/Charlotte/2127-Sharon-Ave-28211/home/43994861,CANOPYMLS,3817444,N,Y,35.1670807,-80.8201963
MLS Listing,,Condo/Co-op,1618 Unison Dr #132,Charlotte,NC,28262,475000,4,3.5,Aria at the Park,2388,,2020,2,199,207,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/1618-Unison-Dr-28262/unit-132/home/177805339,CANOPYMLS,3817431,N,Y,35.332023,-80.767313
MLS Listing,,Condo/Co-op,12019 Bordeaux St #12019,Charlotte,NC,28277,360000,3,2.5,Riviera,1682,,2005,2,214,,Active,,,https://www.redfin.com/NC/Charlotte/12019-Bordeaux-St-28277/unit-12019/home/177805040,CANOPYMLS,3817168,N,Y,35.0378452,-80.859779
MLS Listing,,Single Family Residential,16920 Belmont Stakes Ln,Charlotte,NC,28278,540000,4,3.5,Southern Trace,3039,13939,2015,2,178,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/16920-Belmont-Stakes-Ln-28278/home/101838467,CANOPYMLS,3817423,N,Y,35.0700313,-81.0203612
MLS Listing,,Condo/Co-op,2338 Yadkin Ave,Charlotte,NC,28205,310000,2,2.0,Charlotte,1174,,2009,2,264,311,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/2338-Yadkin-Ave-28205/unit-D202/home/44176467,CANOPYMLS,3817136,N,Y,35.2404818,-80.811609
MLS Listing,,Condo/Co-op,2501 Roswell Ave #107,Charlotte,NC,28277,248795,2,1.0,Country Club Rockledge,825,,1914,2,302,300,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/2501-Roswell-Ave-28209/unit-107/home/43992024,CANOPYMLS,3817391,N,Y,35.1782794,-80.8347298
MLS Listing,,Single Family Residential,4039 Commonwealth Ave,Charlotte,NC,28205,769900,3,2.5,Oakhurst,2637,7492,2021,2,292,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/4039-Commonwealth-Ave-28205/home/177804384,CANOPYMLS,3808845,N,Y,35.1995226,-80.7850809
MLS Listing,,Townhouse,15247 Wrights Crossing Dr #1504,Charlotte,NC,28278,288000,3,3.0,Wrights Crossing,1737,2613,2019,2,166,199,Active,,,https://www.redfin.com/NC/Charlotte/15247-Wrights-Crossing-Dr-28278/unit-1504/home/177804265,CANOPYMLS,3817145,N,Y,35.100871,-80.996869
MLS Listing,,Townhouse,1658 Unison Dr #142,Charlotte,NC,28262,496876,4,3.5,Aria at the Park,2436,,2022,2,204,,Active,,,https://www.redfin.com/NC/Charlotte/1658-Unison-Dr-28262/unit-142/home/177804228,CANOPYMLS,3817397,N,Y,35.330167,-80.769515
MLS Listing,,Townhouse,9123 Kings Canyon Dr,Charlotte,NC,28210,289900,2,2.5,Park Walk,1431,1742,1990,2,203,305,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/9123-Kings-Canyon-Dr-28210/home/44016128,CANOPYMLS,3817170,N,Y,35.1067449,-80.859705
MLS Listing,,Townhouse,3628 Maple Glen Ln,Charlotte,NC,28226,260000,3,2.5,Sir Johns Hill,1487,,1973,2,175,256,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/3628-Maple-Glen-Ln-28226/home/43996298,CANOPYMLS,3817383,N,Y,35.1422,-80.819402
MLS Listing,,Single Family Residential,1639 Anderson St,Charlotte,NC,28205,350000,2,1.0,Eastwood Park,1125,10018,1952,2,311,,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/1639-Anderson-St-28205/home/43927345,CANOPYMLS,3816753,N,Y,35.2422209,-80.7889576
MLS Listing,,Single Family Residential,244 Sunnywood Ln,Charlotte,NC,28270,359900,3,2.0,Sardis Woods,1650,13068,1979,2,218,,Active,,,https://www.redfin.com/NC/Charlotte/244-Sunnywood-Ln-28270/home/44023912,CANOPYMLS,3817178,N,Y,35.1408927,-80.7522519
MLS Listing,,Single Family Residential,1501 Lomax Ave,Charlotte,NC,28211,257500,4,1.0,Cotswold,1036,8102,1941,2,249,,Active,,,https://www.redfin.com/NC/Charlotte/1501-Lomax-Ave-28211/home/44152890,CANOPYMLS,3817280,N,Y,35.1848725,-80.780432
MLS Listing,,Single Family Residential,3616 Chevington Rd,Charlotte,NC,28226,649000,4,3.5,Governors Square,2964,21344,1972,2,219,,Active,,,https://www.redfin.com/NC/Charlotte/3616-Chevington-Rd-28226/home/44002705,CANOPYMLS,3811571,N,Y,35.1461635,-80.8140101
MLS Listing,,Townhouse,4329 Hathaway St Unit B,Charlotte,NC,28211,208000,2,1.0,The Cotswolds on Walker,826,,1966,2,252,253,Pre On-Market,,,https://www.redfin.com/NC/Charlotte/4329-Hathaway-St-28211/unit-B/home/44123922,CANOPYMLS,3816671,N,Y,35.186105,-80.790342
MLS Listing,,Condo/Co-op,7969 Shady Oak Trl #72,Charlotte,NC,28210,91500,1,1.0,Charlotte,785,,1973,2,117,157,Active,,,https://www.redfin.com/NC/Charlotte/7969-Shady-Oak-Trl-28210/unit-72/home/43992647,CANOPYMLS,3817287,N,Y,35.123101,-80.8722499
MLS Listing,,Vacant Land,10835 Wildlife Rd #40,Charlotte,NC,28278,199000,,,The Sanctuary,,244371,,2,,406,Active,,,https://www.redfin.com/NC/Charlotte/10835-Wildlife-Rd-28278/unit-40/home/175550831,CANOPYMLS,3817017,N,Y,35.140707,-81.014996
MLS Listing,,Single Family Residential,13223 Hunting Birds Ln,Charlotte,NC,28278,430900,5,3.0,Creekshire Village,2860,8276,2012,2,151,56,Active,,,https://www.redfin.com/NC/Charlotte/13223-Hunting-Birds-Ln-28278/home/44582662,CANOPYMLS,3817262,N,Y,35.0690946,-81.0034663
MLS Listing,,Single Family Residential,3700 Commonwealth Ave,Charlotte,NC,28205,495000,3,2.0,Commonwealth Park,2002,22215,1940,2,247,,Pre On-Market,January-8-2022 11:00 AM,January-8-2022 01:00 PM,https://www.redfin.com/NC/Charlotte/3700-Commonwealth-Ave-28205/home/43958538,CANOPYMLS,3814098,N,Y,35.2041056,-80.7880921
