SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3062 S Buchanan St Unit B1,Arlington,VA,22206,289900,1,1.0,FAIRLINGTON VILLAGES,767,,1944,1,378,280,Active,,,http://www.redfin.com/VA/Arlington/3062-S-Buchanan-St-22206/unit-B1/home/11268963,BRIGHT MLS,VAAR2002784,N,Y,38.8367629,-77.0976666
MLS Listing,,Townhouse,8071 Sky Blue Dr,Alexandria,VA,22315,525000,3,2.5,LANDSDOWNE,1740,1420,1989,2,302,102,Active,,,http://www.redfin.com/VA/Alexandria/8071-Sky-Blue-Dr-22315/home/9807318,BRIGHT MLS,VAFX2011186,N,Y,38.737476,-77.16931
MLS Listing,,Townhouse,4225 32nd Rd S,Arlington,VA,22206,649000,2,2.0,CLARENDON,1500,,1940,2,433,467,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Arlington/4225-32nd-Rd-S-22206/home/11269666,BRIGHT MLS,VAAR2003318,N,Y,38.8364126,-77.086541
MLS Listing,,Single Family Residential,4811 Seminole Ave,Alexandria,VA,22312,585000,3,3.0,WEYANOKE,1536,7500,1935,3,381,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/4811-Seminole-Ave-22312/home/9722863,BRIGHT MLS,VAFX2011686,N,Y,38.8196088,-77.1532786
MLS Listing,,Townhouse,536 E Luray Ave,Alexandria,VA,22301,700000,2,2.0,BRENTON,1224,1504,1944,3,572,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/536-E-Luray-Ave-22301/home/11844231,BRIGHT MLS,VAAX2002336,N,Y,38.818421,-77.0536561
MLS Listing,,Condo/Co-op,2500 N Van Dorn St #1403,Alexandria,VA,22302,219000,2,2.0,PARK PLACE,1042,,1965,3,210,811,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/2500-N-Van-Dorn-St-22302/unit-1403/home/11868001,BRIGHT MLS,VAAX2002084,N,Y,38.8326778,-77.0997478
MLS Listing,,Townhouse,5927 Kirkcaldy Ln,Alexandria,VA,22315,565000,2,3.0,KINGSTOWNE SEC 34D,2022,1335,2000,8,279,120,Active,,,http://www.redfin.com/VA/Alexandria/5927-Kirkcaldy-Ln-22315/home/9783485,BRIGHT MLS,VAFX2011350,N,Y,38.766891,-77.138757
MLS Listing,,Single Family Residential,3301 Russell,Alexandria,VA,22305,1025000,4,2.5,MOUNT IDA,2486,10020,1937,9,412,,Active,,,http://www.redfin.com/VA/Alexandria/3301-Russell-Rd-22305/home/11847088,BRIGHT MLS,VAAX2002360,N,Y,38.8346749,-77.0671655
MLS Listing,,Condo/Co-op,4654 Lawton Way,Alexandria,VA,22311,280000,1,1.0,MANORS AT STONEGATE,834,,1992,9,336,359,Active,,,http://www.redfin.com/VA/Alexandria/4654-Lawton-Way-22311/unit-2/home/11871673,BRIGHT MLS,VAAX2002176,N,Y,38.834317,-77.111317
MLS Listing,,Condo/Co-op,5911 Edsall Rd #502,Alexandria,VA,22304,246000,2,2.0,HIGHPOINTE,1002,,1978,10,246,607,Active,,,http://www.redfin.com/VA/Alexandria/5911-Edsall-Rd-22304/unit-502/home/11869767,BRIGHT MLS,VAAX2002180,N,Y,38.8079336,-77.1369216
MLS Listing,,Condo/Co-op,5300 Holmes Run Pkwy #1509,Alexandria,VA,22304,284900,2,2.0,GREENHOUSE,1025,,1975,11,278,612,Active,,,http://www.redfin.com/VA/Alexandria/5300-Holmes-Run-Pkwy-22304/unit-1509/home/11855823,BRIGHT MLS,VAAX2002050,N,Y,38.8152981,-77.1219453
MLS Listing,,Condo/Co-op,1 W Maple St #102,Alexandria,VA,22301,319900,1,1.0,ROSEMONT,540,,1938,11,592,307,Active,,,http://www.redfin.com/VA/Alexandria/1-W-Maple-St-22301/unit-102/home/143365448,BRIGHT MLS,VAAX2002228,N,Y,38.8115044,-77.0617065
MLS Listing,,Condo/Co-op,207 Skyhill Rd #9,Alexandria,VA,22314,334999,2,1.0,SEMINARY WALK,979,,1959,15,342,347,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/207-Skyhill-Rd-22314/unit-9/home/11868316,BRIGHT MLS,VAAX2001848,N,Y,38.8103488,-77.076188
MLS Listing,,Condo/Co-op,4550 Strutfield Ln #2401,Alexandria,VA,22311,289900,1,1.0,PALAZZO AT PARK CENTER,726,,2000,16,399,344,Active,,,http://www.redfin.com/VA/Alexandria/4550-Strutfield-Ln-22311/unit-2401/home/11877617,BRIGHT MLS,VAAX2001972,N,Y,38.8355869,-77.10574
MLS Listing,,Townhouse,130 Meadows Ln,Alexandria,VA,22304,649900,3,3.5,TOWNES AT CAMERON PARKE,1854,1613,2000,16,351,116,Active,August-15-2021 01:30 PM,August-15-2021 03:30 PM,http://www.redfin.com/VA/Alexandria/130-Meadows-Ln-22304/home/11872704,BRIGHT MLS,VAAX2001992,N,Y,38.80527,-77.093486
MLS Listing,,Single Family Residential,3502 Norris Pl,Alexandria,VA,22305,799900,4,1.0,BEVERLY HILLS,1483,5016,1938,19,539,,Active,,,http://www.redfin.com/VA/Alexandria/3502-Norris-Pl-22305/home/11849092,BRIGHT MLS,VAAX2001518,N,Y,38.8379273,-77.0664525
MLS Listing,,Single Family Residential,8912 Dogue Dr,Alexandria,VA,22309,799900,5,3.5,KEYS AND RUSSELL,3640,21783,1955,24,220,,Active,,,http://www.redfin.com/VA/Alexandria/8912-Dogue-Dr-22309/home/9825261,BRIGHT MLS,VAFX2009658,N,Y,38.7159866,-77.1253032
MLS Listing,,Condo/Co-op,525 N Fayette St #618,Alexandria,VA,22314,614000,2,2.0,THE MONARCH,1093,,2008,31,562,656,Active,,,http://www.redfin.com/VA/Alexandria/525-N-Fayette-St-22314/unit-618/home/17061405,BRIGHT MLS,VAAX2001276,N,Y,38.8112549,-77.0511519
MLS Listing,,Condo/Co-op,2451 Midtown Ave #1025,Alexandria,VA,22303,329900,1,1.0,MIDTOWN ALEXANDRIA STATI,805,,2007,31,410,373,Active,,,http://www.redfin.com/VA/Alexandria/2451-Midtown-Ave-22303/unit-1025/home/22060305,BRIGHT MLS,VAFX2007700,N,Y,38.7966107,-77.0742479
MLS Listing,,Condo/Co-op,815 N Patrick St,Alexandria,VA,22314,509900,2,1.5,OLD TOWN COMMONS,872,,2013,36,585,433,Active,,,http://www.redfin.com/VA/Alexandria/815-N-Patrick-St-22314/home/40525371,BRIGHT MLS,VAAX2001074,N,Y,38.8139151,-77.0483226
MLS Listing,,Condo/Co-op,6425 Richmond Hwy #301,Alexandria,VA,22306,339000,2,2.0,HUNTINGTON RUN CONDO,1094,,1990,36,310,300,Active,,,http://www.redfin.com/VA/Alexandria/6425-Richmond-Hwy-22306/unit-301/home/9793298,BRIGHT MLS,VAFX2005136,N,Y,38.776936,-77.07938
MLS Listing,,Townhouse,3760 Jason Ave,Alexandria,VA,22302,469500,2,1.5,FAIRLINGTON TOWNE,1005,,1954,37,467,315,Active,,,http://www.redfin.com/VA/Alexandria/3760-Jason-Ave-22302/home/56876342,BRIGHT MLS,VAAX2000686,N,Y,38.8295288,-77.0941393
MLS Listing,,Condo/Co-op,1611 Hunting Creek Dr Unit B,Alexandria,VA,22314,650000,2,2.0,OLD TOWN GREENS,1513,,2000,38,430,430,Active,,,http://www.redfin.com/VA/Alexandria/1611-Hunting-Creek-Dr-22314/unit-B/home/11874020,BRIGHT MLS,VAAX2000862,N,Y,38.8227033,-77.0455951
MLS Listing,,Single Family Residential,4325 Agnew Ave,Alexandria,VA,22309,824900,5,3.5,MOUNT ZEPHYR PARK,4566,20000,2001,39,181,,Active,,,http://www.redfin.com/VA/Alexandria/4325-Agnew-Ave-22309/home/9813877,BRIGHT MLS,VAFX2003392,N,Y,38.7270882,-77.1084692
MLS Listing,,Townhouse,966 N Washington St,Alexandria,VA,22314,1172000,3,3.5,OLD TOWN GATEWAY,2101,1553,1996,44,558,117,Active,,,http://www.redfin.com/VA/Alexandria/966-N-Washington-St-22314/home/11872856,BRIGHT MLS,VAAX2000768,N,Y,38.8157809,-77.0449102
MLS Listing,,Townhouse,138 Lynhaven Dr,Alexandria,VA,22305,665000,3,2.0,LYNHAVEN,1296,1728,1941,51,513,,Active,,,http://www.redfin.com/VA/Alexandria/138-Lynhaven-Dr-22305/home/11845369,BRIGHT MLS,VAAX2000550,N,Y,38.8362094,-77.0550447
MLS Listing,,Townhouse,6826 Ericka Ave,Alexandria,VA,22310,509500,3,3.5,MANCHESTER LAKES NBHD 6,1650,1560,1990,53,309,139,Active,,,http://www.redfin.com/VA/Alexandria/6826-Ericka-Ave-22310/home/9783943,BRIGHT MLS,VAFX2000638,N,Y,38.769014,-77.145048
MLS Listing,,Condo/Co-op,906 S Washington St #213,Alexandria,VA,22314,214000,0,1.0,BEARINGS SOUTH,469,,1941,60,456,345,Active,,,http://www.redfin.com/VA/Alexandria/906-S-Washington-St-22314/unit-213/home/11878824,BRIGHT MLS,VAAX260728,N,Y,38.7955846,-77.0484858
MLS Listing,,Townhouse,3364 Martha Custis Dr,Alexandria,VA,22302,295000,1,1.0,PARKFAIRFAX,805,,1941,66,366,420,Active,,,http://www.redfin.com/VA/Alexandria/3364-Martha-Custis-Dr-22302/home/11862938,BRIGHT MLS,VAAX260698,N,Y,38.83527,-77.084519
MLS Listing,,Condo/Co-op,112 Roberts Ln #201,Alexandria,VA,22314,359000,2,2.0,FORT ELLSWORTH,1118,,1974,67,321,562,Active,,,http://www.redfin.com/VA/Alexandria/112-Roberts-Ln-22314/unit-201/home/11850701,BRIGHT MLS,VAAX260886,N,Y,38.8075727,-77.0720759
MLS Listing,,Townhouse,3537 S Stafford St Unit A2,Arlington,VA,22206,509900,2,2.0,FAIRLINGTON GLEN,1490,,1940,74,342,355,Active,,,http://www.redfin.com/VA/Arlington/3537-S-Stafford-St-22206/unit-A2/home/11270780,BRIGHT MLS,VAAR181798,N,Y,38.8300547,-77.0863978
MLS Listing,,Townhouse,702 Bashford Ln,Alexandria,VA,22314,625000,2,2.5,VIRGINIA VILLAGE,1093,627,1980,87,572,236,Active,,,http://www.redfin.com/VA/Alexandria/702-Bashford-Ln-22314/home/11864075,BRIGHT MLS,VAAX259968,N,Y,38.818472,-77.044956
MLS Listing,,Condo/Co-op,7975 Audubon Ave Unit A1,Alexandria,VA,22306,175000,2,1.5,COLCHESTER TOWNE CONDO,872,,1973,91,201,490,Active,,,http://www.redfin.com/VA/Alexandria/7975-Audubon-Ave-22306/unit-A1/home/9813413,BRIGHT MLS,VAFX1201698,N,Y,38.7410736,-77.0931839
MLS Listing,,Condo/Co-op,801 N Pitt St #801,Alexandria,VA,22314,299900,1,1.0,PORT ROYAL,785,,1965,145,382,728,Active,,,http://www.redfin.com/VA/Alexandria/801-N-Pitt-St-22314/unit-801/home/11866926,BRIGHT MLS,VAAX256904,N,Y,38.8133756,-77.042279
Redfin Data,,Single Family Residential,2508 N Chambliss St,Alexandria,VA,22311,1100000,5,3.5,Alexandria,3608,7550,,1,305,,Pre On-Market,,,http://www.redfin.com/VA/Alexandria/2508-N-Chambliss-St-22311/home/9652813,Coming Soon,75411,N,Y,38.8358398,-77.1289439
Redfin Data,,Townhouse,2321 Huntington Station Ct,Alexandria,VA,22303,650000,3,2.5,Alexandria,1680,1214,2003,1,387,112,Pre On-Market,,,http://www.redfin.com/VA/Alexandria/2321-Huntington-Station-Ct-22303/home/9841534,Coming Soon,75410,N,Y,38.7964339,-77.0733439
Redfin Data,,Single Family Residential,637 S St Asaph St,Alexandria,VA,22314,925000,3,2.5,Alexandria,1290,1450,1770,1,717,,Pre On-Market,,,http://www.redfin.com/VA/Alexandria/637-S-St-Asaph-St-22314/home/11841212,Coming Soon,75401,N,Y,38.7983161,-77.0474851
Redfin Data,,Single Family Residential,126 S Fairfax St,Alexandria,VA,22314,3600000,7,6.0,Alexandria,6974,3606,1800,9,516,,Pre On-Market,,,http://www.redfin.com/VA/Alexandria/126-S-Fairfax-St-22314/home/11866190,Coming Soon,75049,N,Y,38.8036478,-77.0426239
MLS Listing,,Condo/Co-op,401 N Armistead St #111,Alexandria,VA,22312,223000,2,1.0,THE SEASONS,1050,,1963,1,212,606,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/401-N-Armistead-St-22312/unit-111/home/11856333,BRIGHT MLS,VAAX2002690,N,Y,38.8193346,-77.134989
MLS Listing,,Condo/Co-op,5904 Mount Eagle Dr #906,Alexandria,VA,22303,449500,2,2.0,MONTEBELLO CONDO,1195,,1986,1,376,796,Active,,,http://www.redfin.com/VA/Alexandria/5904-Mt-Eagle-Dr-22303/unit-906/home/9763671,BRIGHT MLS,VAFX2015332,N,Y,38.7883078,-77.0689033
MLS Listing,,Townhouse,8168 Fernlake Ct,Alexandria,VA,22309,425000,4,2.5,PINEWOOD LAKE,1408,2278,1968,1,302,,Active,,,http://www.redfin.com/VA/Alexandria/8168-Fernlake-Ct-22309/home/9814429,BRIGHT MLS,VAFX2011154,N,Y,38.735398,-77.107964
MLS Listing,,Condo/Co-op,3235 Gunston Rd #3235,Alexandria,VA,22302,335000,1,1.0,PARKFAIRFAX,760,,1941,1,441,397,Active,,,http://www.redfin.com/VA/Alexandria/3235-Gunston-Rd-22302/unit-3235/home/54662959,BRIGHT MLS,VAAX2002438,N,Y,38.8340704,-77.078448
MLS Listing,,Single Family Residential,2007 Old Stage Rd,Alexandria,VA,22308,849900,4,3.0,DENVER SPRINGS,2352,12817,1973,1,361,,Active,August-15-2021 12:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/2007-Old-Stage-Rd-22308/home/9819479,BRIGHT MLS,VAFX2003246,N,Y,38.7283779,-77.0658679
MLS Listing,,Single Family Residential,1905 Wakefield St,Alexandria,VA,22308,975000,4,3.0,SULGRAVE VILLAGE,4079,21870,1965,1,239,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1905-Wakefield-St-22308/home/9827900,BRIGHT MLS,VAFX2009242,N,Y,38.7140174,-77.0635969
MLS Listing,,Townhouse,5109 Woodmire Ln,Alexandria,VA,22311,650000,3,3.0,SEMINARY PARK,2260,1836,1980,1,288,66,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5109-Woodmire-Ln-22311/home/11863855,BRIGHT MLS,VAAX2002436,N,Y,38.835051,-77.119379
MLS Listing,,Townhouse,6131 Liverpool Ln,Alexandria,VA,22315,440000,2,2.5,KINGSTOWNE SEC 26,1380,1053,1990,1,319,106,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6131-Liverpool-Ln-22315/home/9787876,BRIGHT MLS,VAFX2015296,N,Y,38.758605,-77.143254
MLS Listing,,Single Family Residential,1815 Drury Ln,Alexandria,VA,22307,675000,3,1.0,HOLLIN HILLS,1064,16120,1950,1,634,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1815-Drury-Ln-22307/home/9795118,BRIGHT MLS,VAFX2012564,N,Y,38.7587213,-77.0623602
MLS Listing,,Single Family Residential,8301 Frye Rd,Alexandria,VA,22309,699000,4,2.5,PART OF WOODLAWN,2160,66969,1955,1,324,,Active,,,http://www.redfin.com/VA/Alexandria/8301-Frye-Rd-22309/home/9813729,BRIGHT MLS,VAFX2015522,N,Y,38.7320851,-77.1130319
MLS Listing,,Single Family Residential,8708 Lukens Ln,Alexandria,VA,22309,950000,2,1.0,LUKENS FARM,1056,23008,1941,1,900,,Active,,,http://www.redfin.com/VA/Alexandria/8708-Lukens-Ln-22309/home/9825468,BRIGHT MLS,VAFX2015520,N,Y,38.7212919,-77.1198195
MLS Listing,,Condo/Co-op,8641-B Sacramento Dr #8641,Alexandria,VA,22309,199000,1,1.0,THE VILLAGES CONDO,829,,1974,1,240,311,Active,,,http://www.redfin.com/VA/Alexandria/8641B-Sacramento-Dr-22309/unit-8641/home/176123068,BRIGHT MLS,VAFX2006408,N,Y,38.723205,-77.127993
MLS Listing,,Condo/Co-op,5500 #317 Holmes Run Pkwy #317,Alexandria,VA,22304,280000,2,2.0,PLACE ONE,1240,,1974,1,226,710,Active,,,http://www.redfin.com/VA/Alexandria/5500-Holmes-Run-Pkwy-22304/unit-317/home/11855923,BRIGHT MLS,VAAX2002670,N,Y,38.8177987,-77.1277079
MLS Listing,,Condo/Co-op,1817 Kenwood Ave,Alexandria,VA,22302,485000,2,2.5,KINGSGATE,1426,,1993,1,340,390,Active,,,http://www.redfin.com/VA/Alexandria/1817-Kenwood-Ave-22302/home/11872107,BRIGHT MLS,VAAX2001754,N,Y,38.8281413,-77.0849036
MLS Listing,,Condo/Co-op,801 N Howard St #403,Alexandria,VA,22304,319000,2,2.0,PLAZA,1026,,1974,1,311,306,Active,,,http://www.redfin.com/VA/Alexandria/801-N-Howard-St-22304/unit-403/home/11867388,BRIGHT MLS,VAAX2002524,N,Y,38.817995,-77.104654
MLS Listing,,Single Family Residential,6110 Fairfield Pl,Alexandria,VA,22310,549950,3,2.0,ROSE HILL FARM,2184,18020,1956,1,252,,Active,,,http://www.redfin.com/VA/Alexandria/6110-Fairfield-Pl-22310/home/9757528,BRIGHT MLS,VAFX2010038,N,Y,38.7840429,-77.1197296
MLS Listing,,Condo/Co-op,1200 Braddock Pl #806,Alexandria,VA,22314,425000,1,1.0,BRADDOCK PLACE,750,,1990,1,567,427,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1200-Braddock-Pl-22314/unit-806/home/11870364,BRIGHT MLS,VAAX2002592,N,Y,38.8147475,-77.0509145
MLS Listing,,Condo/Co-op,6506 Potomac Ave Unit B1,Alexandria,VA,22307,249900,2,1.0,BELLE VIEW CONDO,793,,1950,1,315,428,Active,August-15-2021 02:00 PM,August-15-2021 05:00 PM,http://www.redfin.com/VA/Alexandria/6506-Potomac-Ave-22307/unit-B1/home/9793696,BRIGHT MLS,VAFX2015100,N,Y,38.775796,-77.057204
MLS Listing,,Townhouse,5712 Gladden Ct,Alexandria,VA,22303,535000,3,3.0,LOFTRIDGE,1624,1480,1985,1,329,87,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5712-Gladden-Ct-22303/home/9756924,BRIGHT MLS,VAFX2012408,N,Y,38.79606,-77.0995949
MLS Listing,,Single Family Residential,8110 Fort Hunt Rd,Alexandria,VA,22308,595000,3,2.0,HOLLIN HALL VILLAGE,1200,9464,1951,1,496,,Active,,,http://www.redfin.com/VA/Alexandria/8110-Fort-Hunt-Rd-22308/home/9817874,BRIGHT MLS,VAFX2013748,N,Y,38.73756,-77.054407
MLS Listing,,Condo/Co-op,801 N Pitt St #1505,Alexandria,VA,22314,320000,1,1.0,PORT ROYAL,787,,1965,1,407,650,Active,,,http://www.redfin.com/VA/Alexandria/801-N-Pitt-St-22314/unit-1505/home/11866989,BRIGHT MLS,VAAX2002640,N,Y,38.8133756,-77.042279
MLS Listing,,Townhouse,7216 Cherwell Ln,Alexandria,VA,22315,560000,3,3.5,KINGSTOWNE SEC 30,2546,1500,1989,1,220,105,Active,August-15-2021 12:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/7216-Cherwell-Ln-22315/home/9788198,BRIGHT MLS,VAFX2011044,N,Y,38.760846,-77.1374656
MLS Listing,,Condo/Co-op,5704 Olde Mill Ct #134,Alexandria,VA,22309,252000,2,2.0,OLDE MILL,898,,1989,1,281,275,Active,,,http://www.redfin.com/VA/Alexandria/5704-Olde-Mill-Ct-22309/unit-134/home/9810705,BRIGHT MLS,VAFX2015040,N,Y,38.7233972,-77.1331014
MLS Listing,,Townhouse,7455 Hatherleigh Ct,Alexandria,VA,22315,484950,3,3.5,HAYFIELD VIEW,1980,1600,1984,1,245,122,Active,,,http://www.redfin.com/VA/Alexandria/7455-Hatherleigh-Ct-22315/home/9787427,BRIGHT MLS,VAFX2012546,N,Y,38.7561736,-77.1385171
MLS Listing,,Single Family Residential,2003 Volley Ct,Alexandria,VA,22308,774000,4,2.5,COLLINGWOOD SPRINGS,1342,11666,1966,1,577,,Active,August-15-2021 11:00 AM,August-15-2021 01:00 PM,http://www.redfin.com/VA/Alexandria/2003-Volley-Ct-22308/home/9819433,BRIGHT MLS,VAFX2008210,N,Y,38.7299951,-77.0661152
MLS Listing,,Single Family Residential,7558 Cross Gate Ln,Alexandria,VA,22315,664999,3,2.5,KINGSTOWNE,2017,4180,1987,1,330,105,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/7558-Cross-Gate-Ln-22315/home/9787516,BRIGHT MLS,VAFX2013174,N,Y,38.7555369,-77.1450785
MLS Listing,,Condo/Co-op,301 N Beauregard St #309,Alexandria,VA,22312,127303,1,1.0,THE FOUNTAINS,590,,1968,1,216,401,Active,,,http://www.redfin.com/VA/Alexandria/301-N-Beauregard-St-22312/unit-309/home/11856848,BRIGHT MLS,VAAX2002644,N,Y,38.8198462,-77.138135
MLS Listing,,Condo/Co-op,3709 S George Mason Dr Unit 1714 E,Falls Church,VA,22041,484900,3,2.5,SKYLINE HOUSE PH2,1911,,1980,1,254,893,Active,August-15-2021 12:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-1714/home/9659545,BRIGHT MLS,VAFX2015346,N,Y,38.8422637,-77.1160689
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 1001N,Falls Church,VA,22041,244900,1,1.0,SKYLINE PLAZA N CONDO,756,,1973,1,324,418,Active,,,http://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-1001N/home/9657079,BRIGHT MLS,VAFX2015026,N,Y,38.8437982,-77.114403
MLS Listing,,Townhouse,3816 Jay Ave,Alexandria,VA,22302,479900,2,1.5,FAIRLINGTON TOWNE,835,,1954,1,575,315,Active,,,http://www.redfin.com/VA/Alexandria/3816-Jay-Ave-22302/home/11867237,BRIGHT MLS,VAAX2002056,N,Y,38.829607,-77.0955555
MLS Listing,,Single Family Residential,1214 W Braddock Rd,Alexandria,VA,22302,999000,3,2.5,TEMPLE TERRACE,1472,8298,1939,1,679,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1214-W-Braddock-Rd-22302/home/11849643,BRIGHT MLS,VAAX2002658,N,Y,38.8260405,-77.0801225
MLS Listing,,Single Family Residential,5916 Ewing Pl,Alexandria,VA,22310,974000,5,4.5,VICTORIA OAKS,4245,12791,1996,2,229,,Active,,,http://www.redfin.com/VA/Alexandria/5916-Ewing-Pl-22310/home/9759923,BRIGHT MLS,VAFX2013566,N,Y,38.790646,-77.1034343
MLS Listing,,Condo/Co-op,6300 Stevenson Ave #522,Alexandria,VA,22304,279000,2,2.0,SENTINEL OF LANDMARK,1054,,1980,2,265,668,Active,,,http://www.redfin.com/VA/Alexandria/6300-Stevenson-Ave-22304/unit-522/home/11864255,BRIGHT MLS,VAAX2002558,N,Y,38.812736,-77.1410563
MLS Listing,,Single Family Residential,2613 Groveton St,Alexandria,VA,22306,400000,3,2.0,MEMORIAL HEIGHTS,672,6224,1941,2,595,,Active,,,http://www.redfin.com/VA/Alexandria/2613-Groveton-St-22306/home/9792096,BRIGHT MLS,VAFX1202402,N,Y,38.7663322,-77.0775145
MLS Listing,,Townhouse,5025 Domain Pl #26,Alexandria,VA,22311,584900,3,3.0,DOMAIN,2046,,1976,2,286,133,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5025-Domain-Pl-22311/unit-26/home/169362551,BRIGHT MLS,VAAX2002002,N,Y,38.838511,-77.11559
MLS Listing,,Single Family Residential,6406 Prospect Ter,Alexandria,VA,22310,559000,4,2.0,VERGINIA HILLS,1900,10003,1954,2,294,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6406-Prospect-Ter-22310/home/9758840,BRIGHT MLS,VAFX2013552,N,Y,38.778671,-77.1008043
MLS Listing,,Townhouse,2842 S Meade St,Arlington,VA,22206,549000,3,2.0,OLDE FACTORY,1200,,1983,2,458,125,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Arlington/2842-S-Meade-St-22206/home/11277808,BRIGHT MLS,VAAR2003396,N,Y,38.8448491,-77.0705011
MLS Listing,,Condo/Co-op,6151 Edsall Rd Unit N,Alexandria,VA,22304,250000,2,1.5,EDSALL BLUFF,965,,1973,2,259,451,Active,,,http://www.redfin.com/VA/Alexandria/6151-Edsall-Rd-22304/unit-N/home/11855429,BRIGHT MLS,VAAX2002254,N,Y,38.8083422,-77.1403399
MLS Listing,,Single Family Residential,8125 Kidd St,Alexandria,VA,22309,539999,3,3.5,MT VERNON VALLEY,1184,11600,1962,2,456,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/8125-Kidd-St-22309/home/9814349,BRIGHT MLS,VAFX2012472,N,Y,38.7361596,-77.1127622
MLS Listing,,Townhouse,1210 Wilkes St,Alexandria,VA,22314,725000,2,1.5,CAVALIER HOMES,1296,1922,1940,2,559,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1210-Wilkes-St-22314/home/11839884,BRIGHT MLS,VAAX2001026,N,Y,38.801079,-77.053931
MLS Listing,,Condo/Co-op,6905 Victoria Dr Unit 6905-I,Alexandria,VA,22310,292000,2,2.0,SURREY AT,857,,1987,2,341,405,Active,,,http://www.redfin.com/VA/Alexandria/6905-Victoria-Dr-22310/unit-6905-I/home/176109398,BRIGHT MLS,VAFX2013754,N,Y,38.7681229,-77.150988
MLS Listing,,Townhouse,2045 Blunt Ln,Alexandria,VA,22303,699900,3,3.5,HUNTINGTON MEWS,2064,1428,2011,2,339,74,Active,August-15-2021 01:00 PM,August-15-2021 02:30 PM,http://www.redfin.com/VA/Alexandria/2045-Blunt-Ln-22303/home/40026905,BRIGHT MLS,VAFX2013136,N,Y,38.7921605,-77.0654967
MLS Listing,,Townhouse,7409 Duddington Dr,Alexandria,VA,22315,480000,4,3.5,HAYFIELD VIEW,1320,1600,1985,2,364,125,Active,,,http://www.redfin.com/VA/Alexandria/7409-Duddington-Dr-22315/home/9787449,BRIGHT MLS,VAFX2010674,N,Y,38.757939,-77.138554
MLS Listing,,Single Family Residential,6207 Franconia Forest Ct,Alexandria,VA,22310,649900,4,2.5,FRANCONIA FOREST,1847,8420,1979,2,352,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6207-Franconia-Forest-Ct-22310/home/9752592,BRIGHT MLS,VAFX2011474,N,Y,38.7843031,-77.152718
