SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),1518 1520 Hala Dr,Honolulu,HI,96817,925000,5,,Kamehameha Heights,,8673,1962,5,,,Active,,,http://www.redfin.com/HI/Honolulu/1520-Hala-Dr-96817/home/176103999,HiCentral MLS,202120666,N,Y,21.3355424,-157.8663394
MLS Listing,,Condo/Co-op,2015 Ala Wai Blvd,Honolulu,HI,96815,1200000,2,3.0,Waikiki,2647,,1961,5,453,1734,Active,,,http://www.redfin.com/HI/Honolulu/2015-Ala-Wai-Blvd-96815/Ph/home/63784689,HiCentral MLS,202120639,N,Y,21.2858083,-157.8308743
MLS Listing,,Single Family Residential,5563 Haleola St,Honolulu,HI,96821,1950000,3,2.5,Niu Valley,2549,10000,2018,5,765,,Active,,,http://www.redfin.com/HI/Honolulu/5563-Haleola-St-96821/home/63878701,HiCentral MLS,202120134,N,Y,21.281451,-157.7405017
MLS Listing,,Condo/Co-op,2547 Ala Wai Blvd #702,Honolulu,HI,96815,630000,2,2.0,Waikiki,980,6534,1969,5,643,719,Active,,,http://www.redfin.com/HI/Honolulu/2547-Ala-Wai-Blvd-96815/unit-702/home/63979015,HiCentral MLS,202120631,N,Y,21.2759135,-157.8195687
MLS Listing,,Single Family Residential,975 Uwao St,Honolulu,HI,96825,1299000,3,2.0,Hahaione-upper,1570,7879,1979,5,827,,Active,,,http://www.redfin.com/HI/Honolulu/975-Uwao-St-96825/home/88533359,HiCentral MLS,202120384,N,Y,21.3089481,-157.7116253
MLS Listing,,Condo/Co-op,750 Amana St #2005,Honolulu,HI,96814,273000,0,1.0,Holiday Mart,318,,1967,5,858,365,Active,,,http://www.redfin.com/HI/Honolulu/750-Amana-St-96814/unit-2005/home/63778893,HiCentral MLS,202120400,N,Y,21.2940601,-157.8407244
MLS Listing,,Condo/Co-op,1778 Ala Moana Blvd #3216,Honolulu,HI,96815,255000,1,1.0,Waikiki,852,84463,1977,5,299,860,Active,,,http://www.redfin.com/HI/Honolulu/1778-Ala-Moana-Blvd-96815/unit-3216/home/63801746,HiCentral MLS,202120582,N,Y,21.2853305,-157.8381164
MLS Listing,,Condo/Co-op,425 Ena Rd Unit 908C,Honolulu,HI,96815,115000,1,1.0,Waikiki,588,,1960,5,196,624,Active,,,http://www.redfin.com/HI/Honolulu/425-Ena-Rd-96815/unit-908C/home/91475573,HiCentral MLS,202120371,N,Y,21.28596,-157.835811
MLS Listing,,Condo/Co-op,435 Walina St #501,Honolulu,HI,96815,399000,1,1.0,Waikiki,625,8930,1971,5,638,454,Active,,,http://www.redfin.com/HI/Honolulu/435-Walina-St-96815/unit-501/home/88503173,HiCentral MLS,202120616,N,Y,21.2790752,-157.8240513
MLS Listing,,Condo/Co-op,2240 Kuhio Ave #2402,Honolulu,HI,96815,198000,1,1.0,Waikiki,445,46790,1976,5,445,699,Active,,,http://www.redfin.com/HI/Honolulu/2240-Kuhio-Ave-96815/unit-2402/home/63779483,HiCentral MLS,202120329,N,Y,21.280858,-157.8270786
MLS Listing,,Condo/Co-op,1415 Punahou St #1001,Honolulu,HI,96822,399800,2,2.0,Punahou,744,13373,1974,5,537,665,Active,,,http://www.redfin.com/HI/Honolulu/1415-Punahou-St-96822/unit-1001/home/63803225,HiCentral MLS,202120481,N,Y,21.3009565,-157.8333892
MLS Listing,,Condo/Co-op,3111 Pualei Cir #204,Honolulu,HI,96815,525000,1,1.0,Diamond Head,540,15028,1959,5,972,415,Active,,,http://www.redfin.com/HI/Honolulu/3111-Pualei-Cir-96815/unit-204/home/63813280,HiCentral MLS,202120595,N,Y,21.2672376,-157.8143875
MLS Listing,,Condo/Co-op,1778 Ala Moana Blvd #802,Honolulu,HI,96815,188000,1,1.0,Waikiki,769,84463,1977,6,244,778,Active,,,http://www.redfin.com/HI/Honolulu/1778-Ala-Moana-Blvd-96815/unit-802/home/63797864,HiCentral MLS,202120619,N,Y,21.2853305,-157.8381164
MLS Listing,,Condo/Co-op,250 Ohua Ave Unit PHA,Honolulu,HI,96815,799888,2,2.0,Waikiki,1067,22433,1971,6,750,927,Active,,,http://www.redfin.com/HI/Honolulu/250-Ohua-Ave-96815/unit-PHA/home/91480822,HiCentral MLS,202119492,N,Y,21.2758448,-157.8209077
MLS Listing,,Condo/Co-op,1750 Kalakaua Ave #3501,Honolulu,HI,96826,229000,2,2.0,Mccully,1065,56672,1978,6,215,1458,Active,,,http://www.redfin.com/HI/Honolulu/1750-Kalakaua-Ave-96826/unit-3501/home/88492616,HiCentral MLS,202120610,N,Y,21.2913781,-157.835648
MLS Listing,,Condo/Co-op,411 Hobron Ln #1112,Honolulu,HI,96815,478000,1,1.0,Waikiki,552,70611,1974,6,866,714,Active,,,http://www.redfin.com/HI/Honolulu/411-Hobron-Ln-96815/unit-1112/home/63806013,HiCentral MLS,202120630,N,Y,21.2865092,-157.8364397
MLS Listing,,Condo/Co-op,1114 Punahou St Unit 12A,Honolulu,HI,96826,585000,3,2.0,Punahou,1037,20473,1980,6,564,1399,Active,,,http://www.redfin.com/HI/Honolulu/1114-Punahou-St-96826/unit-12A/home/63756393,HiCentral MLS,202120632,N,Y,21.298628,-157.8356713
MLS Listing,,Condo/Co-op,1516 Ward Ave #803,Honolulu,HI,96822,329000,1,1.0,Punchbowl-lower,466,16640,1973,6,706,545,Active,,,http://www.redfin.com/HI/Honolulu/1516-Ward-Ave-96822/unit-803/home/88486087,HiCentral MLS,202120554,N,Y,21.3077432,-157.8481063
MLS Listing,,Condo/Co-op,1561 Kanunu St #501,Honolulu,HI,96814,525000,2,2.0,Holiday Mart,1086,38943,1970,6,483,872,Active,,,http://www.redfin.com/HI/Honolulu/1561-Kanunu-St-96814/unit-501/home/88491645,HiCentral MLS,202120509,N,Y,21.2944732,-157.8398861
MLS Listing,,Condo/Co-op,909 Kapiolani Blvd #2207,Honolulu,HI,96814,625000,1,1.0,Kakaako,603,,2007,6,1036,515,Active,,,http://www.redfin.com/HI/Honolulu/909-Kapiolani-Blvd-96814/unit-2207/home/91471674,HiCentral MLS,202120510,N,Y,21.2981193,-157.8526006
MLS Listing,,Condo/Co-op,2957 Kalakaua Ave #304,Honolulu,HI,96815,800000,1,1.0,Diamond Head,445,,1959,6,1798,746,Active,,,http://www.redfin.com/HI/Honolulu/2957-Kalakaua-Ave-96815/unit-304/home/63775289,HiCentral MLS,202119977,N,Y,21.2608409,-157.8200694
MLS Listing,,Condo/Co-op,930 Kaheka St #904,Honolulu,HI,96814,440000,1,1.0,Pawaa,605,20038,1982,6,727,549,Active,,,http://www.redfin.com/HI/Honolulu/930-Kaheka-St-96814/unit-904/home/63848347,HiCentral MLS,202120580,N,Y,21.2968118,-157.8389547
MLS Listing,,Condo/Co-op,5333 Likini St #2407,Honolulu,HI,96818,260000,0,1.0,Salt Lake,316,133032,1984,6,823,281,Active,,,http://www.redfin.com/HI/Honolulu/5333-Likini-St-96818/unit-2407/home/88475301,HiCentral MLS,202120549,N,Y,21.3467217,-157.9049264
MLS Listing,,Condo/Co-op,3215 Ala Ilima St Unit B310,Honolulu,HI,96818,369000,3,2.0,Salt Lake,892,177507,1972,6,414,711,Active,,,http://www.redfin.com/HI/Honolulu/3215-Ala-Ilima-St-96818/unit-B310/home/63992953,HiCentral MLS,202120552,N,Y,21.345355,-157.911704
MLS Listing,,Condo/Co-op,1310 Heulu St #802,Honolulu,HI,96822,628000,2,2.0,Makiki Area,1545,,1971,6,406,727,Active,,,http://www.redfin.com/HI/Honolulu/1310-Heulu-St-96822/unit-802/home/88496725,HiCentral MLS,202119641,N,Y,21.3070619,-157.835974
MLS Listing,,Condo/Co-op,250 Ohua Ave Unit 5D,Honolulu,HI,96815,698000,2,2.0,Waikiki,1067,22433,1971,6,654,927,Active,,,http://www.redfin.com/HI/Honolulu/250-Ohua-Ave-96815/unit-5D/home/63760257,HiCentral MLS,202120416,N,Y,21.2758448,-157.8209077
MLS Listing,,Condo/Co-op,876 Curtis St #2509,Honolulu,HI,96813,599000,2,1.5,Kakaako,847,56584,1987,6,707,792,Active,,,http://www.redfin.com/HI/Honolulu/876-Curtis-St-96813/unit-2509/home/88486713,HiCentral MLS,202120452,N,Y,21.3019809,-157.8563265
MLS Listing,,Single Family Residential,2144 Maha Pl,Honolulu,HI,96819,955000,3,2.0,Moanalua Gardens,1220,6876,1969,6,783,,Active,,,http://www.redfin.com/HI/Honolulu/2144-Maha-Pl-96819/home/88471554,HiCentral MLS,202120070,N,Y,21.3560418,-157.8959609
MLS Listing,,Condo/Co-op,1550 Wilder Ave Unit A410,Honolulu,HI,96822,199000,0,1.0,Makiki Area,360,52359,1966,6,553,359,Active,,,http://www.redfin.com/HI/Honolulu/1550-Wilder-Ave-96822/unit-A410/home/63993031,HiCentral MLS,202120598,N,Y,21.3036086,-157.8332145
MLS Listing,,Condo/Co-op,778 Wiliwili St #502,Honolulu,HI,96826,535000,3,3.0,Moiliili,1177,9932,1972,6,455,570,Active,,,http://www.redfin.com/HI/Honolulu/778-Wiliwili-St-96826/unit-502/home/63800157,HiCentral MLS,202120472,N,Y,21.2913277,-157.830494
MLS Listing,,Condo/Co-op,747 Amana St #413,Honolulu,HI,96814,265000,0,1.0,Holiday Mart,401,31233,1968,6,661,345,Active,,,http://www.redfin.com/HI/Honolulu/747-Amana-St-96814/unit-413/home/63766783,HiCentral MLS,202120594,N,Y,21.2936178,-157.8400724
MLS Listing,,Condo/Co-op,2029 Nuuanu Ave #802,Honolulu,HI,96817,410000,1,1.0,Nuuanu-lower,590,30579,1973,6,695,560,Active,,,http://www.redfin.com/HI/Honolulu/2029-Nuuanu-Ave-96817/unit-802/home/88487903,HiCentral MLS,202120593,N,Y,21.3215276,-157.8507843
MLS Listing,,Condo/Co-op,750 Amana St #1210,Honolulu,HI,96814,275000,0,1.0,Holiday Mart,318,49702,1967,6,865,408,Active,,,http://www.redfin.com/HI/Honolulu/750-Amana-St-96814/unit-1210/home/88491819,HiCentral MLS,202120415,N,Y,21.2940601,-157.8407244
MLS Listing,,Single Family Residential,3481 Ala Akulikuli St,Honolulu,HI,96818,1398000,3,3.5,Salt Lake,2234,6451,1970,6,626,,Active,,,http://www.redfin.com/HI/Honolulu/3481-Ala-Akulikuli-St-96818/home/88472479,HiCentral MLS,202120506,N,Y,21.3500675,-157.9164304
MLS Listing,,Single Family Residential,813 Laula Way,Honolulu,HI,96814,1200000,5,2.0,Kakaako,1720,2550,1958,6,698,,Active,,,http://www.redfin.com/HI/Honolulu/813-Laula-Way-96814/home/88490655,HiCentral MLS,202120589,N,Y,21.2981441,-157.8452653
MLS Listing,,Condo/Co-op,1121 Wilder Ave Unit 1500B,Honolulu,HI,96822,498000,2,2.0,Makiki Area,835,21039,1971,6,596,895,Active,,,http://www.redfin.com/HI/Honolulu/1121-Wilder-Ave-96822/unit-1500B/home/176078185,HiCentral MLS,202120425,N,Y,21.3065719,-157.8408875
MLS Listing,,Condo/Co-op,383 Kalaimoku St #2410,Honolulu,HI,96815,3288000,3,3.0,Waikiki,1504,,2016,6,2186,3152,Active,,,http://www.redfin.com/HI/Honolulu/383-Kalaimoku-St-96815/unit-2410/home/113105884,HiCentral MLS,202120445,N,Y,21.2822884,-157.8301058
MLS Listing,,Condo/Co-op,1415 Liholiho St #1008,Honolulu,HI,96822,328000,1,1.0,Makiki Area,572,19254,1979,6,573,509,Active,,,http://www.redfin.com/HI/Honolulu/1415-Liholiho-St-96822/unit-1008/home/88495735,HiCentral MLS,202120476,N,Y,21.3035257,-157.8408409
MLS Listing,,Condo/Co-op,400 Hobron Ln #1407,Honolulu,HI,96815,535000,1,1.0,Waikiki,681,104718,1974,6,786,845,Active,,,http://www.redfin.com/HI/Honolulu/400-Hobron-Ln-96815/unit-1407/home/63798389,HiCentral MLS,202120363,N,Y,21.2873137,-157.8360439
MLS Listing,,Vacant Land,1554 Kilohana St,Honolulu,HI,96817,399000,0,,Kalihi-upper,,24175,,6,,,Active,,,http://www.redfin.com/HI/Honolulu/1554-Kilohana-St-96819/home/145286322,HiCentral MLS,202120132,N,Y,21.344406,-157.859461
MLS Listing,,Condo/Co-op,2825 S King St #3804,Honolulu,HI,96826,599000,2,2.0,Moiliili,1007,88645,1971,7,595,756,Active,,,http://www.redfin.com/HI/Honolulu/2825-S-King-St-96826/unit-3804/home/63760577,HiCentral MLS,202119845,N,Y,21.2892417,-157.8185558
MLS Listing,,Single Family Residential,3028 Holua Way,Honolulu,HI,96819,949000,5,2.5,Kalihi Valley,1840,7994,1963,7,516,,Active,,,http://www.redfin.com/HI/Honolulu/3028-Holua-Way-96819/home/88479102,HiCentral MLS,202120387,N,Y,21.3580597,-157.8560739
MLS Listing,,Single Family Residential,1204 Laukahi St,Honolulu,HI,96821,2800000,6,6.5,Waialae Iki,7774,12806,2013,7,360,,Active,,,http://www.redfin.com/HI/Honolulu/1204-Laukahi-St-96821/home/63891376,HiCentral MLS,202120474,N,Y,21.2773393,-157.7723796
MLS Listing,,Condo/Co-op,1108 Auahi St #2506,Honolulu,HI,96814,2300000,2,2.0,Kakaako,1270,,2017,7,1811,1660,Active,,,http://www.redfin.com/HI/Honolulu/1108-Auahi-St-96814/unit-2506/home/91492680,HiCentral MLS,202120107,N,Y,21.2936632,-157.8525541
MLS Listing,,Condo/Co-op,1448 Young St #807,Honolulu,HI,96814,310000,1,1.0,Makiki Area,523,,1999,7,593,392,Active,,,http://www.redfin.com/HI/Honolulu/1448-Young-St-96814/unit-807/home/63765192,HiCentral MLS,202120491,N,Y,21.2991009,-157.8383026
MLS Listing,,Single Family Residential,3005 Kalawao St #2,Honolulu,HI,96822,2495000,4,3.0,Manoa Area,3000,5618,2021,7,832,,Active,,,http://www.redfin.com/HI/Honolulu/3005-Kalawao-St-96822/unit-0002/home/144536128,HiCentral MLS,202120200,N,Y,21.3078275,-157.8058951
MLS Listing,,Condo/Co-op,725 Kapiolani Blvd #3501,Honolulu,HI,96813,905000,2,3.0,Kakaako,2473,110294,1991,7,366,3297,Active,,,http://www.redfin.com/HI/Honolulu/725-Kapiolani-Blvd-96813/unit-3501/home/63819886,HiCentral MLS,202119903,N,Y,21.3009458,-157.8552087
MLS Listing,,Condo/Co-op,1001 Queen St #2007,Honolulu,HI,96814,820000,1,1.0,Kakaako,689,,2018,7,1190,754,Active,,,http://www.redfin.com/HI/Honolulu/1001-Queen-St-96814/unit-2007/home/113644396,HiCentral MLS,202120375,N,Y,21.2951495,-157.852942
MLS Listing,,Condo/Co-op,440 Olohana St #1905,Honolulu,HI,96815,438000,0,1.0,Waikiki,352,,1977,7,1244,565,Active,,,http://www.redfin.com/HI/Honolulu/440-Olohana-St-96815/unit-1905/home/63809775,HiCentral MLS,202120430,N,Y,21.2845098,-157.8300825
MLS Listing,,Condo/Co-op,440 Olohana St #1908,Honolulu,HI,96815,440000,0,1.0,Waikiki,352,,1977,7,1250,565,Active,,,http://www.redfin.com/HI/Honolulu/440-Olohana-St-96815/unit-1908/home/63759604,HiCentral MLS,202120426,N,Y,21.2845098,-157.8300825
MLS Listing,,Condo/Co-op,1 Keahole Pl #3406,Honolulu,HI,96825,930000,2,2.0,West Marina,1424,373091,1993,7,653,1015,Active,,,http://www.redfin.com/HI/Honolulu/1-Keahole-Pl-96825/unit-3406/home/63845381,HiCentral MLS,202120404,N,Y,21.286201,-157.705719
MLS Listing,,Condo/Co-op,785 Kinau St #405,Honolulu,HI,96813,230000,1,1.0,Kapio/kinau/ward,539,13242,1975,7,427,823,Active,,,http://www.redfin.com/HI/Honolulu/785-Kinau-St-96813/unit-405/home/88486425,HiCentral MLS,202120282,N,Y,21.3049105,-157.8502487
MLS Listing,,Condo/Co-op,1219 Kokea St Unit E303,Honolulu,HI,96817,340000,2,1.0,Kapalama,624,120618,1959,7,545,440,Active,,,http://www.redfin.com/HI/Honolulu/1219-Kokea-St-96817/unit-E303/home/63840331,HiCentral MLS,202119665,N,Y,21.3253937,-157.8674177
MLS Listing,,Condo/Co-op,3083 Pualei Cir #205,Honolulu,HI,96815,625000,1,1.0,Diamond Head,749,15001,1962,7,834,521,Active,,,http://www.redfin.com/HI/Honolulu/3083-Pualei-Cir-96815/unit-205/home/91473623,HiCentral MLS,202119001,N,Y,21.2670443,-157.8140114
MLS Listing,,Condo/Co-op,88 Piikoi St #1502,Honolulu,HI,96814,1040000,2,2.0,Kakaako,1095,267981,1999,7,950,829,Active,,,http://www.redfin.com/HI/Honolulu/88-Piikoi-St-96814/unit-1502/home/63831549,HiCentral MLS,202120396,N,Y,21.2927813,-157.847431
MLS Listing,,Single Family Residential,3609 Kumulani St,Honolulu,HI,96822,1399000,5,3.5,Manoa-upper,2662,7904,1960,7,526,,Active,,,http://www.redfin.com/HI/Honolulu/3609-Kumulani-St-96822/home/88513427,HiCentral MLS,202120482,N,Y,21.3276436,-157.8052593
MLS Listing,,Condo/Co-op,411 Hobron Ln #2413,Honolulu,HI,96815,545000,2,1.0,Waikiki,616,70611,1974,7,885,785,Active,,,http://www.redfin.com/HI/Honolulu/411-Hobron-Ln-96815/unit-2413/home/63776018,HiCentral MLS,202120448,N,Y,21.2865092,-157.8364397
MLS Listing,,Condo/Co-op,410 Atkinson Dr #1528,Honolulu,HI,96814,178900,0,1.0,Ala Moana,297,,1970,7,602,934,Active,,,http://www.redfin.com/HI/Honolulu/410-Atkinson-Dr-96814/unit-1528/home/63830594,HiCentral MLS,202120480,N,Y,21.2901551,-157.8395601
MLS Listing,,Condo/Co-op,888 Kapiolani Blvd #1201,Honolulu,HI,96813,720000,1,1.0,Kakaako,672,,2016,7,1071,573,Active,,,http://www.redfin.com/HI/Honolulu/888-Kapiolani-Blvd-96813/unit-1201/home/91484463,HiCentral MLS,202120123,N,Y,21.2994096,-157.8526546
MLS Listing,,Condo/Co-op,501 Hahaione St Unit 1/17H,Honolulu,HI,96825,650000,2,1.5,Hahaione-lower,1211,330315,1975,7,537,785,Active,,,http://www.redfin.com/HI/Honolulu/501-Hahaione-St-96825/unit-1-17H/home/63806227,HiCentral MLS,202120463,N,Y,21.2940924,-157.7073012
MLS Listing,,Condo/Co-op,3215 Ala Ilima St Unit B809,Honolulu,HI,96818,459900,3,2.0,Salt Lake,940,177507,1972,7,489,711,Active,,,http://www.redfin.com/HI/Honolulu/3215-Ala-Ilima-St-96818/unit-B809/home/88474122,HiCentral MLS,202120264,N,Y,21.345355,-157.911704
MLS Listing,,Condo/Co-op,2211 Ala Wai Blvd #2910,Honolulu,HI,96815,340000,1,1.0,Waikiki,413,47175,1976,7,823,512,Active,,,http://www.redfin.com/HI/Honolulu/2211-Ala-Wai-Blvd-96815/unit-2910/home/63814656,HiCentral MLS,202120378,N,Y,21.2823806,-157.8269389
MLS Listing,,Condo/Co-op,3083 Pualei Cir #301,Honolulu,HI,96815,577000,1,1.0,Diamond Head,751,14985,1962,8,768,521,Active,,,http://www.redfin.com/HI/Honolulu/3083-Pualei-Cir-96815/unit-301/home/91473624,HiCentral MLS,202120343,N,Y,21.2670443,-157.8140114
MLS Listing,,Condo/Co-op,229 Paoakalani Ave #2304,Honolulu,HI,96815,495000,1,1.0,Waikiki,564,,1979,8,878,1329,Active,,,http://www.redfin.com/HI/Honolulu/229-Paoakalani-Ave-96815/unit-2304/home/63842259,HiCentral MLS,202120283,N,Y,21.2743201,-157.8202324
MLS Listing,,Single Family Residential,729 Ekela Ave,Honolulu,HI,96816,1599000,7,3.0,Kapahulu,2682,4302,1950,8,596,,Active,,,http://www.redfin.com/HI/Honolulu/729-Ekela-Ave-96816/home/64020859,HiCentral MLS,202120439,N,Y,21.2821366,-157.8160641
MLS Listing,,Condo/Co-op,201 Ohua Ave #708,Honolulu,HI,96815,550000,1,1.0,Waikiki,533,99796,1977,8,1032,575,Active,,,http://www.redfin.com/HI/Honolulu/201-Ohua-Ave-96815/unit-708/home/88504012,HiCentral MLS,202120308,N,Y,21.2747247,-157.820931
MLS Listing,,Condo/Co-op,888 Kapiolani Blvd #3906,Honolulu,HI,96813,1299000,2,2.0,Kakaako,1145,,2016,8,1134,979,Active,,,http://www.redfin.com/HI/Honolulu/888-Kapiolani-Blvd-96813/unit-3906/home/91484802,HiCentral MLS,202120068,N,Y,21.2994096,-157.8526546
MLS Listing,,Single Family Residential,529 Kapaia St,Honolulu,HI,96825,900000,3,1.5,Koko Head Terrace,1020,5568,1969,8,882,,Active,,,http://www.redfin.com/HI/Honolulu/529-Kapaia-St-96825/home/88531036,HiCentral MLS,202120262,N,Y,21.2865944,-157.6964453
MLS Listing,,Single Family Residential,1760E Palolo Ave,Honolulu,HI,96816,1090000,5,3.0,Palolo,2159,2380,2011,8,505,,Active,,,http://www.redfin.com/HI/Honolulu/1760E-Palolo-Ave-96816/home/88521449,HiCentral MLS,202120421,N,Y,21.2955186,-157.800279
MLS Listing,,Condo/Co-op,215 N King St #2005,Honolulu,HI,96817,474000,1,1.0,Dillingham,549,,2005,8,863,370,Active,,,http://www.redfin.com/HI/Honolulu/215-N-King-St-96817/unit-2005/home/88455550,HiCentral MLS,202119893,N,Y,21.3142384,-157.8647097
MLS Listing,,Condo/Co-op,1388 Ala Moana Blvd #3703,Honolulu,HI,96814,4380000,2,2.0,Ala Moana,1635,,2016,8,2679,2262,Active,,,http://www.redfin.com/HI/Honolulu/1388-Ala-Moana-Blvd-96814/unit-3703/home/113643919,HiCentral MLS,202120418,N,Y,21.2912766,-157.8472751
MLS Listing,,Condo/Co-op,1909 Ala Wai Blvd #203,Honolulu,HI,96815,155000,1,1.0,Waikiki,513,30928,1971,8,302,462,Active,,,http://www.redfin.com/HI/Honolulu/1909-Ala-Wai-Blvd-96815/unit-203/home/63990230,HiCentral MLS,202119204,N,Y,21.287142,-157.8330399
MLS Listing,,Single Family Residential,3530 Pakui St,Honolulu,HI,96816,1050000,3,2.0,Palolo,928,5000,1972,8,1131,,Active,,,http://www.redfin.com/HI/Honolulu/3530-Pakui-St-96816/home/88520769,HiCentral MLS,202120399,N,Y,21.2898506,-157.7966076
MLS Listing,,Single Family Residential,664 Aipuni St,Honolulu,HI,96821,800000,4,2.0,Aina Haina Area,958,7461,1960,8,835,,Active,,,http://www.redfin.com/HI/Honolulu/664-Aipuni-St-96821/home/88527050,HiCentral MLS,202120410,N,Y,21.2897739,-157.7577678
MLS Listing,,Single Family Residential,3457 Alani Dr,Honolulu,HI,96822,1575000,5,2.5,Manoa-woodlawn,2410,10417,1942,8,654,,Active,,,http://www.redfin.com/HI/Honolulu/3457-Alani-Dr-96822/home/63882314,HiCentral MLS,202120377,N,Y,21.3164055,-157.7991584
MLS Listing,,Single Family Residential,260 Hanakapiai St,Honolulu,HI,96825,1025000,3,2.0,Koko Head Terrace,1496,5498,1966,8,685,68,Active,,,http://www.redfin.com/HI/Honolulu/260-Hanakapiai-St-96825/home/63959564,HiCentral MLS,202120348,N,Y,21.2756059,-157.7017651
MLS Listing,,Condo/Co-op,425 Ena Rd Unit 406B,Honolulu,HI,96815,124000,2,1.0,Waikiki,856,,1958,8,145,2009,Active,,,http://www.redfin.com/HI/Honolulu/425-Ena-Rd-96815/unit-406B/home/91475305,HiCentral MLS,202120389,N,Y,21.28596,-157.835811
MLS Listing,,Condo/Co-op,1505 Alexander St #1103,Honolulu,HI,96822,438000,2,1.0,Punahou,583,15028,1975,8,751,568,Active,,,http://www.redfin.com/HI/Honolulu/1505-Alexander-St-96822/unit-1103/home/63819176,HiCentral MLS,202120368,N,Y,21.3002589,-157.830327
MLS Listing,,Condo/Co-op,134 Kapahulu Ave Unit P10,Honolulu,HI,96815,85000,0,,Waikiki,,7231,1963,8,,52,Active,,,http://www.redfin.com/HI/Honolulu/134-Kapahulu-Ave-96815/unit-P-10/home/146407714,HiCentral MLS,202120366,N,Y,21.2718574,-157.8216994
MLS Listing,,Condo/Co-op,3009 Ala Makahala Pl #203,Honolulu,HI,96818,499000,1,1.0,Salt Lake,552,,2008,8,904,300,Active,,,http://www.redfin.com/HI/Honolulu/3009-Ala-Makahala-Pl-96818/unit-203/home/63749760,HiCentral MLS,202120196,N,Y,21.3472753,-157.9028531
MLS Listing,,Condo/Co-op,2421 Tusitala St #903,Honolulu,HI,96815,299500,1,1.0,Waikiki,682,14680,1980,8,439,892,Active,,,http://www.redfin.com/HI/Honolulu/2421-Tusitala-St-96815/unit-903/home/63746904,HiCentral MLS,202119357,N,Y,21.27758,-157.8226309
MLS Listing,,Condo/Co-op,747 Amana St #910,Honolulu,HI,96814,259000,0,1.0,Holiday Mart,448,,1968,8,578,345,Active,,,http://www.redfin.com/HI/Honolulu/747-Amana-St-96814/unit-910/home/88491497,HiCentral MLS,202120353,N,Y,21.2936178,-157.8400724
MLS Listing,,Condo/Co-op,1888 Kalakaua Ave #2705,Honolulu,HI,96815,945000,2,2.0,Waikiki,1308,117133,1992,8,722,1561,Active,,,http://www.redfin.com/HI/Honolulu/1888-Kalakaua-Ave-96815/unit-2705/home/63845620,HiCentral MLS,202120292,N,Y,21.2881141,-157.8334029
MLS Listing,,Single Family Residential,2306 Hoalu Pl,Honolulu,HI,96822,2180000,3,3.5,Makiki Heights,3123,5257,2007,8,698,,Active,,,http://www.redfin.com/HI/Honolulu/2306-Hoalu-Pl-96822/home/88497017,HiCentral MLS,202119951,N,Y,21.3104187,-157.8323646
MLS Listing,,Condo/Co-op,343 Hobron Ln #3701,Honolulu,HI,96815,705000,2,2.0,Waikiki,915,,1986,8,770,1024,Active,,,http://www.redfin.com/HI/Honolulu/343-Hobron-Ln-96815/unit-3701/home/63807808,HiCentral MLS,202120358,N,Y,21.2860208,-157.8373712
MLS Listing,,Multi-Family (5+ Unit),245 N Kuakini St,Honolulu,HI,96817,1600000,8,,Nuuanu-lower,3652,9105,1923,8,438,,Active,,,http://www.redfin.com/HI/Honolulu/245-N-Kuakini-St-96817/home/88481838,HiCentral MLS,202119969,N,Y,21.321144,-157.8555115
MLS Listing,,Condo/Co-op,1910 Ala Moana Blvd Unit 24B,Honolulu,HI,96815,829900,2,2.0,Waikiki,1380,35371,1978,8,601,1317,Active,,,http://www.redfin.com/HI/Honolulu/1910-Ala-Moana-Blvd-96815/unit-24B/home/63760771,HiCentral MLS,202120277,N,Y,21.2855242,-157.8352055
MLS Listing,,Condo/Co-op,400 Hobron Ln #2910,Honolulu,HI,96815,425000,1,1.0,Waikiki,582,104718,1974,8,730,722,Active,,,http://www.redfin.com/HI/Honolulu/400-Hobron-Ln-96815/unit-2910/home/88500701,HiCentral MLS,202119158,N,Y,21.2873137,-157.8360439
MLS Listing,,Condo/Co-op,7000 Hawaii Kai Dr Unit S604,Honolulu,HI,96825,32500,0,,West Marina,63,,2016,9,516,,Active,,,http://www.redfin.com/HI/Honolulu/7000-Hawaii-Kai-Dr-96825/unit-S604/home/176054513,HiCentral MLS,202120336,N,Y,21.2870461,-157.7039714
MLS Listing,,Condo/Co-op,747 Amana St #2214,Honolulu,HI,96814,272000,0,1.0,Holiday Mart,448,31233,1968,9,607,345,Active,,,http://www.redfin.com/HI/Honolulu/747-Amana-St-96814/unit-2214/home/63849791,HiCentral MLS,202120331,N,Y,21.2936178,-157.8400724
